episode,seed,reward,dispatch_response_improvement_min,mean_ems_time,mean_hospital_time,mean_total_time,weighted_ems_time,weighted_hospital_time,weighted_total_time,max_ems_time,max_hospital_time,selected_action_indices,selected_policies
178,42,0.6226356795722175,0.0570577938609503,5.599677419354838,10.856635269370763,16.4563126887256,6.034316313600623,12.699001074909956,18.733317388510578,11.18,29.62,"[2, 10, 38]","[{""policy"": ""ambulance_existing"", ""target_id"": ""EMS003"", ""target_name"": ""병천119안전센터"", ""target_region_id"": ""REG012"", ""target_region_name"": ""병천면""}, {""policy"": ""ambulance_existing"", ""target_id"": ""EMS011"", ""target_name"": ""서부119안전센터"", ""target_region_id"": ""REG023"", ""target_region_name"": ""성정1동""}, {""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ3OSQzNjE4MzIjODEjJDEjJDYjJDgz"", ""target_name"": ""앙즈로여성병원"", ""target_region_id"": null, ""target_region_name"": null}]"
179,42,0.8667258588775303,0.0495123820092479,5.36265655090189,10.903044755594616,16.265701306496503,5.746462939276316,12.73521885807725,18.481681797353563,11.18,29.62,"[5, 37, 28]","[{""policy"": ""ambulance_existing"", ""target_id"": ""EMS006"", ""target_name"": ""청당119안전센터"", ""target_region_id"": ""REG009"", ""target_region_name"": ""청룡동""}, {""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ3OSQyNjE0ODEjNDEjJDEjJDgjJDgz"", ""target_name"": ""마디손병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG020"", ""target_name"": ""부성2동"", ""target_region_id"": ""REG020"", ""target_region_name"": ""부성2동""}]"
180,42,0.3277123329926841,0.0348470509038332,5.104351902196133,11.594193548387098,16.698545450583232,5.7414510315117795,13.264578960621222,19.006029992132994,11.18,29.62,"[2, 26, 31]","[{""policy"": ""ambulance_existing"", ""target_id"": ""EMS003"", ""target_name"": ""병천119안전센터"", ""target_region_id"": ""REG012"", ""target_region_name"": ""병천면""}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG018"", ""target_name"": ""백석동"", ""target_region_id"": ""REG018"", ""target_region_name"": ""백석동""}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG027"", ""target_name"": ""쌍용3동"", ""target_region_id"": ""REG027"", ""target_region_name"": ""쌍용3동""}]"
181,42,0.045996697818623596,0.045996697818623596,5.599677419354838,11.594193548387098,17.193870967741937,6.034316313600623,13.264578960621222,19.298895274221845,11.18,29.62,"[2, 0, 11]","[{""policy"": ""ambulance_existing"", ""target_id"": ""EMS003"", ""target_name"": ""병천119안전센터"", ""target_region_id"": ""REG012"", ""target_region_name"": ""병천면""}, {""policy"": ""ambulance_existing"", ""target_id"": ""EMS001"", ""target_name"": ""119구조구급센터119안전센터"", ""target_region_id"": ""REG006"", ""target_region_name"": ""원성2동""}, {""policy"": ""ambulance_existing"", ""target_id"": ""EMS012"", ""target_name"": ""성거119안전센터"", ""target_region_id"": ""REG029"", ""target_region_name"": ""성거읍""}]"
182,42,0.6105700148331561,0.0461916173658476,5.30953667865867,11.055870298914312,16.365406977572984,5.817718036654236,12.916798840100302,18.734516876754537,11.18,29.62,"[9, 36, 21]","[{""policy"": ""ambulance_existing"", ""target_id"": ""EMS010"", ""target_name"": ""불당119안전센터"", ""target_region_id"": ""REG022"", ""target_region_name"": ""불당2동""}, {""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ2MiQzNjE4MzIjODEjJDEjJDIjJDgz"", ""target_name"": ""돋움병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG007"", ""target_name"": ""일봉동"", ""target_region_id"": ""REG007"", ""target_region_name"": ""일봉동""}]"
183,42,0.7548414104971659,0.0461916173658476,5.389711263171298,10.914895644369402,16.304606907540702,5.852393808666708,12.73785167242382,18.590245481090527,11.18,29.62,"[40, 9, 20]","[{""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ4OSQyNjE4MzIjNTEjJDEjJDYjJDgz"", ""target_name"": ""아이본병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""ambulance_existing"", ""target_id"": ""EMS010"", ""target_name"": ""불당119안전센터"", ""target_region_id"": ""REG022"", ""target_region_name"": ""불당2동""}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG005"", ""target_name"": ""원성1동"", ""target_region_id"": ""REG005"", ""target_region_name"": ""원성1동""}]"
184,42,0.6295108813580725,0.0,5.161688808966406,11.519141813354748,16.680830622321153,5.453792809638262,13.215591583225512,18.669384392863773,11.18,29.62,"[42, 28, 23]","[{""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ5OSQzNjEyMjIjNjEjJDEjJDQjJDgz"", ""target_name"": ""천안다나힐병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG020"", ""target_name"": ""부성2동"", ""target_region_id"": ""REG020"", ""target_region_name"": ""부성2동""}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG010"", ""target_name"": ""광덕면"", ""target_region_id"": ""REG010"", ""target_region_name"": ""광덕면""}]"
185,42,1.0830875332511525,0.0,4.915170274394114,11.138559464269987,16.053729738664103,5.234996252870627,12.980811488100068,18.215807740970693,11.18,29.62,"[30, 24, 45]","[{""policy"": ""ambulance_new_base"", ""target_id"": ""REG025"", ""target_name"": ""쌍용1동"", ""target_region_id"": ""REG025"", ""target_region_name"": ""쌍용1동""}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG011"", ""target_name"": ""동면"", ""target_region_id"": ""REG011"", ""target_region_name"": ""동면""}, {""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ3MiQzNjE4MzIjODEjJDEjJDYjJDgz"", ""target_name"": ""삼성스카이병원"", ""target_region_id"": null, ""target_region_name"": null}]"
186,42,1.0843735494185864,0.0,5.067694678744541,11.033865820568307,16.10156049931285,5.356081600326103,12.858440124477161,18.21452172480326,11.18,29.62,"[49, 16, 28]","[{""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ5MiQyNjEwMDIjNjEjJDEjJDAjJDgz"", ""target_name"": ""두정이진병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG001"", ""target_name"": ""문성동"", ""target_region_id"": ""REG001"", ""target_region_name"": ""문성동""}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG020"", ""target_name"": ""부성2동"", ""target_region_id"": ""REG020"", ""target_region_name"": ""부성2동""}]"
187,42,0.7423216032147412,6.036187032550563e-05,5.295483870967741,10.903044755594616,16.198528626562357,5.8214151748001814,12.73521885807725,18.55663403287743,11.18,29.62,"[13, 27, 37]","[{""policy"": ""ambulance_existing"", ""target_id"": ""EMS014"", ""target_name"": ""쌍용119안전센터"", ""target_region_id"": ""REG026"", ""target_region_name"": ""쌍용2동""}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG019"", ""target_name"": ""부성1동"", ""target_region_id"": ""REG019"", ""target_region_name"": ""부성1동""}, {""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ3OSQyNjE0ODEjNDEjJDEjJDgjJDgz"", ""target_name"": ""마디손병원"", ""target_region_id"": null, ""target_region_name"": null}]"
188,42,0.4556195822030334,0.0001882362364812,5.599677419354838,10.848153740843888,16.447831160198728,6.034316313600623,12.809147614654675,18.843463928255293,11.18,29.62,"[48, 53, 8]","[{""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ5MiQyNjE4MzIjNDEjJDEjJDgjJDgz"", ""target_name"": ""혜성산부인과병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQ1IyQwMCQyNjEwMDIjNDEjJDEjJDgjJDgz"", ""target_name"": ""이화병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""ambulance_existing"", ""target_id"": ""EMS009"", ""target_name"": ""두정119안전센터"", ""target_region_id"": ""REG024"", ""target_region_name"": ""성정2동""}]"
189,42,0.741552466335957,0.0,5.30953667865867,10.895298522653325,16.204835201311997,5.817718036654236,12.739624771231655,18.557342807885888,11.18,29.62,"[49, 35, 21]","[{""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ5MiQyNjEwMDIjNjEjJDEjJDAjJDgz"", ""target_name"": ""두정이진병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ2MiQ0NjE0ODEjNjEjJDEjJDgjJDgz"", ""target_name"": ""천안해울병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG007"", ""target_name"": ""일봉동"", ""target_region_id"": ""REG007"", ""target_region_name"": ""일봉동""}]"
190,42,0.6214166786684732,0.052899176089264796,5.599677419354838,10.848247068703982,16.447924488058817,6.034316313600623,12.696061458042019,18.730377771642637,11.18,29.62,"[51, 6, 7]","[{""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQwMyQyNjE4MzIjODEjJDEjJDIjJDgz"", ""target_name"": ""서울대정병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""ambulance_existing"", ""target_id"": ""EMS007"", ""target_name"": ""풍세119안전센터"", ""target_region_id"": ""REG016"", ""target_region_name"": ""풍세면""}, {""policy"": ""ambulance_existing"", ""target_id"": ""EMS008"", ""target_name"": ""119구조구급센터119안전센터"", ""target_region_id"": ""REG031"", ""target_region_name"": ""직산읍""}]"
191,42,0.668526493612478,0.0042478320188186,5.30471554719749,11.098534409726106,16.403249956923595,5.64393497465041,12.990681637977776,18.634616612628186,11.18,29.62,"[4, 33, 16]","[{""policy"": ""ambulance_existing"", ""target_id"": ""EMS005"", ""target_name"": ""성남지역대"", ""target_region_id"": ""REG014"", ""target_region_name"": ""성남면""}, {""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQ0NjE0ODEjODEjJDEjJDYjJDgz"", ""target_name"": ""예일병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG001"", ""target_name"": ""문성동"", ""target_region_id"": ""REG001"", ""target_region_name"": ""문성동""}]"
192,42,0.6677689926453851,0.0,5.015425779970813,11.302330291013508,16.31775607098432,5.65332985348101,12.977796428095454,18.63112628157646,11.18,29.62,"[21, 31, 34]","[{""policy"": ""ambulance_new_base"", ""target_id"": ""REG007"", ""target_name"": ""일봉동"", ""target_region_id"": ""REG007"", ""target_region_name"": ""일봉동""}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG027"", ""target_name"": ""쌍용3동"", ""target_region_id"": ""REG027"", ""target_region_name"": ""쌍용3동""}, {""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzExIyQyIyQ3IyQwMCQ0NjE0ODEjNjEjJDEjJDgjJDgz"", ""target_name"": ""천안우리병원"", ""target_region_id"": null, ""target_region_name"": null}]"
193,42,0.5225762686158151,0.0222105191482742,5.30953667865867,11.138559464269987,16.44809614292866,5.817718036654236,12.980811488100068,18.798529524754304,11.18,29.62,"[45, 21, 7]","[{""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ3MiQzNjE4MzIjODEjJDEjJDYjJDgz"", ""target_name"": ""삼성스카이병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG007"", ""target_name"": ""일봉동"", ""target_region_id"": ""REG007"", ""target_region_name"": ""일봉동""}, {""policy"": ""ambulance_existing"", ""target_id"": ""EMS008"", ""target_name"": ""119구조구급센터119안전센터"", ""target_region_id"": ""REG031"", ""target_region_name"": ""직산읍""}]"
194,42,0.4353053350662819,0.0,4.96480341958087,11.594193548387098,16.558996967967968,5.599010978534343,13.264578960621222,18.863589939155563,11.18,29.62,"[31, 30, 17]","[{""policy"": ""ambulance_new_base"", ""target_id"": ""REG027"", ""target_name"": ""쌍용3동"", ""target_region_id"": ""REG027"", ""target_region_name"": ""쌍용3동""}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG025"", ""target_name"": ""쌍용1동"", ""target_region_id"": ""REG025"", ""target_region_name"": ""쌍용1동""}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG002"", ""target_name"": ""봉명동"", ""target_region_id"": ""REG002"", ""target_region_name"": ""봉명동""}]"
195,42,1.0974274262008488,0.0343390146912308,4.872156816782539,11.594193548387098,16.466350365169635,4.971227902091005,13.264578960621222,18.235806862712227,10.85,29.62,"[25, 15, 22]","[{""policy"": ""ambulance_new_base"", ""target_id"": ""REG015"", ""target_name"": ""수신면"", ""target_region_id"": ""REG015"", ""target_region_name"": ""수신면""}, {""policy"": ""ambulance_existing"", ""target_id"": ""EMS016"", ""target_name"": ""직산119안전센터"", ""target_region_id"": ""REG031"", ""target_region_name"": ""직산읍""}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG008"", ""target_name"": ""중앙동"", ""target_region_id"": ""REG008"", ""target_region_name"": ""중앙동""}]"
196,42,0.2665416178676798,0.0592865061272176,5.265170274394114,11.594193548387098,16.859363822781212,5.8270612018601655,13.264578960621222,19.091640162481383,11.18,29.62,"[11, 30, 5]","[{""policy"": ""ambulance_existing"", ""target_id"": ""EMS012"", ""target_name"": ""성거119안전센터"", ""target_region_id"": ""REG029"", ""target_region_name"": ""성거읍""}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG025"", ""target_name"": ""쌍용1동"", ""target_region_id"": ""REG025"", ""target_region_name"": ""쌍용1동""}, {""policy"": ""ambulance_existing"", ""target_id"": ""EMS006"", ""target_name"": ""청당119안전센터"", ""target_region_id"": ""REG009"", ""target_region_name"": ""청룡동""}]"
197,42,0.8807943049992986,0.0,5.067787210726447,10.903044755594616,15.970831966321063,5.6828821111452985,12.73521885807725,18.418100969222547,11.18,29.62,"[30, 29, 37]","[{""policy"": ""ambulance_new_base"", ""target_id"": ""REG025"", ""target_name"": ""쌍용1동"", ""target_region_id"": ""REG025"", ""target_region_name"": ""쌍용1동""}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG021"", ""target_name"": ""불당1동"", ""target_region_id"": ""REG021"", ""target_region_name"": ""불당1동""}, {""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ3OSQyNjE0ODEjNDEjJDEjJDgjJDgz"", ""target_name"": ""마디손병원"", ""target_region_id"": null, ""target_region_name"": null}]"
198,42,0.712497049908368,0.0,5.284148661359985,10.850577256463923,16.13472591782391,5.784166068643291,12.80223215567019,18.586398224313477,11.18,29.62,"[17, 32, 33]","[{""policy"": ""ambulance_new_base"", ""target_id"": ""REG002"", ""target_name"": ""봉명동"", ""target_region_id"": ""REG002"", ""target_region_name"": ""봉명동""}, {""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ4OSQzNjE0ODEjODEjJDEjJDYjJDgz"", ""target_name"": ""새로나병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQ0NjE0ODEjODEjJDEjJDYjJDgz"", ""target_name"": ""예일병원"", ""target_region_id"": null, ""target_region_name"": null}]"
199,42,0.41654007862932085,0.0222107429571171,5.0867655976923185,11.594193548387098,16.680959146079417,5.639986977928423,13.264578960621222,18.90456593854964,11.18,29.62,"[17, 10, 29]","[{""policy"": ""ambulance_new_base"", ""target_id"": ""REG002"", ""target_name"": ""봉명동"", ""target_region_id"": ""REG002"", ""target_region_name"": ""봉명동""}, {""policy"": ""ambulance_existing"", ""target_id"": ""EMS011"", ""target_name"": ""서부119안전센터"", ""target_region_id"": ""REG023"", ""target_region_name"": ""성정1동""}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG021"", ""target_name"": ""불당1동"", ""target_region_id"": ""REG021"", ""target_region_name"": ""불당1동""}]"
200,42,0.5971753579330397,0.0,5.039032258064515,11.346236395124912,16.385268653189428,5.625590437975176,13.076129478313634,18.701719916288805,11.18,29.62,"[32, 27, 19]","[{""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ4OSQzNjE0ODEjODEjJDEjJDYjJDgz"", ""target_name"": ""새로나병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG019"", ""target_name"": ""부성1동"", ""target_region_id"": ""REG019"", ""target_region_name"": ""부성1동""}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG004"", ""target_name"": ""신안동"", ""target_region_id"": ""REG004"", ""target_region_name"": ""신안동""}]"
201,42,0.7836086857145474,0.0,5.265170274394114,10.847132226638168,16.112302501032282,5.8270612018601655,12.688225386647133,18.515286588507298,11.18,29.62,"[39, 42, 30]","[{""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ4OSQ0NjEwMDIjNTEjJDEjJDIjJDgz"", ""target_name"": ""천안리턴병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ5OSQzNjEyMjIjNjEjJDEjJDQjJDgz"", ""target_name"": ""천안다나힐병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG025"", ""target_name"": ""쌍용1동"", ""target_region_id"": ""REG025"", ""target_region_name"": ""쌍용1동""}]"
202,42,0.7796553768573844,0.0,5.295483870967741,10.770682318375483,16.066166189343225,5.8214151748001814,12.697824722564283,18.51923989736446,11.18,29.62,"[47, 45, 27]","[{""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ4OSQ0NjE0ODEjODEjJDEjJDIjJDgz"", ""target_name"": ""서울우리병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ3MiQzNjE4MzIjODEjJDEjJDYjJDgz"", ""target_name"": ""삼성스카이병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG019"", ""target_name"": ""부성1동"", ""target_region_id"": ""REG019"", ""target_region_name"": ""부성1동""}]"
203,42,0.32080634476903597,6.036187032550563e-05,5.599677419354838,11.026588453386493,16.62626587274133,6.034316313600623,12.943832977722515,18.978149291323135,11.18,29.62,"[53, 42, 13]","[{""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQ1IyQwMCQyNjEwMDIjNDEjJDEjJDgjJDgz"", ""target_name"": ""이화병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ5OSQzNjEyMjIjNjEjJDEjJDQjJDgz"", ""target_name"": ""천안다나힐병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""ambulance_existing"", ""target_id"": ""EMS014"", ""target_name"": ""쌍용119안전센터"", ""target_region_id"": ""REG026"", ""target_region_name"": ""쌍용2동""}]"
